Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2020,Fall,2020-fa,CI,406,Thry Prac in Elem Schl Tch I,ONL,0,20,1,2,0,1,0,0,0,0,0,0,0,0,"Dornfeld Tissen, Catherin"
2020,Fall,2020-fa,CI,410,"Middle Schl Inst, Phil, & Str",LEC,0,28,6,0,1,0,1,0,0,0,0,0,0,0,"Dean, Sheila R"
2020,Fall,2020-fa,CI,415,"Lang Varieties,Cult,& Learning",ONL,0,28,2,0,0,0,1,0,0,0,0,0,0,0,"Gonzalez, Monica"
2020,Fall,2020-fa,CI,415,"Lang Varieties,Cult,& Learning",ONL,0,28,0,0,0,0,0,0,0,0,1,0,0,0,"Gonzalez, Monica"
2020,Fall,2020-fa,CI,430,Teaching Children Mathematics,ONL,2,10,9,3,2,2,0,0,0,0,0,0,0,0,"Poetzel, Adam R"
2020,Fall,2020-fa,CI,430,Teaching Children Mathematics,ONL,1,8,7,7,4,2,0,0,0,0,0,0,0,0,"Brown-Tess, Karie C"
2020,Fall,2020-fa,CI,430,Teaching Children Mathematics,ONL,1,9,7,5,2,4,0,1,0,0,0,0,1,0,"Poetzel, Adam R"
2020,Fall,2020-fa,CI,433,Found of Bilingual Educ,ONL,10,11,0,0,0,2,1,0,0,0,0,0,0,0,"Minniear, Jacob N"
2020,Fall,2020-fa,CI,433,Found of Bilingual Educ,ONL,0,18,3,2,0,0,0,1,0,0,0,0,0,0,"Martinez Negret, Giselle"
2020,Fall,2020-fa,CI,450,Tchg Elem Science I,LCD,0,20,4,0,1,1,0,0,0,0,0,0,0,0,"Dean, Sheila R"
2020,Fall,2020-fa,CI,450,Tchg Elem Science I,ONL,9,8,3,1,0,0,0,0,0,0,0,0,0,0,"Machaka, Nessrine"
2020,Fall,2020-fa,CI,450,Tchg Elem Science I,ONL,0,16,0,0,4,1,0,0,0,0,0,0,0,0,"Hug, Barbara"
2020,Fall,2020-fa,CI,452,Soc Stu as Action and Inquiry,ONL,0,18,3,0,0,1,0,0,0,0,0,0,0,0,"Lewis, Alisha L"
2020,Fall,2020-fa,CI,467,Princ Tchg Lit to Child Youth,ONL,3,24,0,1,0,1,0,0,0,0,0,0,0,0,"Dawson, Ashley E"
2020,Fall,2020-fa,CI,467,Princ Tchg Lit to Child Youth,ONL,0,34,4,2,0,0,0,0,0,0,0,0,1,0,"MacGregor, Nancy A"
2020,Fall,2020-fa,CI,471,Princ Prac Foster Indep Rdg,ONL,9,22,7,1,1,0,1,0,0,0,0,0,0,0,"McCarthey, Sarah J"
2020,Fall,2020-fa,CI,476,Teach Elem & Mid Lang Arts,ONL,0,13,6,3,0,0,0,0,0,0,0,0,0,0,"MacGregor, Nancy A"
2020,Fall,2020-fa,CI,476,Teach Elem & Mid Lang Arts,ONL,0,13,8,2,1,0,0,0,0,0,0,0,0,0,"MacGregor, Nancy A"
2020,Fall,2020-fa,CI,476,Teach Elem & Mid Lang Arts,ONL,0,15,6,2,1,1,0,0,0,0,0,0,0,0,"James, Carrie L"
2020,Fall,2020-fa,CI,482,Social Learning and Multimedia,ONL,2,20,0,0,1,0,0,0,0,0,0,0,0,0,"Tissenbaum, Michael B"
2020,Fall,2020-fa,CI,550,Methods of Educational Inquiry,ONL,0,38,1,0,1,1,0,0,0,0,0,0,0,0,"Adeyemo, Adeoye O"
2020,Fall,2020-fa,CLCV,100,Vocab Building-GRK & LAT Roots,ONL,2,1,2,1,3,1,0,2,2,1,1,0,8,0,"Stanull, Jennifer A"
2020,Fall,2020-fa,CLCV,102,Medical Terms-GRK & LAT Roots,ONL,66,6,9,4,4,4,0,0,1,2,2,0,2,0,"Stanull, Jennifer A"
2020,Fall,2020-fa,CLCV,102,Medical Terms-GRK & LAT Roots,ONL,28,16,14,5,3,1,2,1,1,1,1,0,4,0,"Stanull, Jennifer A"
2020,Fall,2020-fa,CLCV,111,Mythology of Greece and Rome,ONL,7,38,2,0,6,1,2,3,0,0,0,0,2,0,"Solomon, Jon"
2020,Fall,2020-fa,CLCV,114,Introduction to Greek Culture,ONL,6,21,16,16,17,10,5,4,2,2,1,1,9,0,"Sanders, Kirk"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,13,11,0,0,2,0,0,5,0,0,0,0,0,0,"Scheele, Genevieve V"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,1,21,1,0,3,1,1,0,0,0,0,0,1,0,"Rahat, Guy"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,4,14,0,0,1,0,0,1,0,0,2,0,3,0,"Karnes, Victoria A"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,8,11,2,2,1,0,0,4,0,0,0,0,0,0,"Scheele, Genevieve V"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,2,17,0,0,2,1,1,3,0,0,1,0,3,0,"Navalesi, Kent E"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,1,17,0,1,0,0,0,2,0,0,0,0,4,0,"Navalesi, Kent E"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,6,24,0,0,1,0,0,0,0,0,0,0,0,0,"Fenton, Vaughn H"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,5,19,3,0,0,0,0,1,0,0,1,0,0,0,"Rahat, Guy"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,1,21,0,1,1,0,1,2,0,0,0,1,0,0,"Karnes, Victoria A"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,8,18,0,0,2,0,0,2,0,0,0,0,0,0,"Scheele, Genevieve V"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,14,12,0,0,2,0,0,1,0,0,0,0,0,0,"Scheele, Genevieve V"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,5,23,0,0,1,0,0,1,0,0,0,0,0,0,"Fenton, Vaughn H"
2020,Fall,2020-fa,CLCV,115,Mythology of Greece and Rome,OD,4,20,0,1,3,0,0,1,0,0,0,0,2,0,"Fenton, Vaughn H"
2020,Fall,2020-fa,CLCV,160,Ancient Greek & Roman Religion,ONL,4,14,2,1,1,2,2,1,0,0,0,0,0,0,"Tzanetou, Angeliki"
2020,Fall,2020-fa,CLCV,220,Nightmares of Nero,ONL,4,8,4,1,0,1,0,0,1,0,0,0,3,0,"Walters, Brian C"
2020,Fall,2020-fa,CLCV,220,Animals in Literature,ONL,0,3,9,5,2,3,2,0,1,0,0,0,1,0,"Williams, Craig A"
2020,Fall,2020-fa,CLCV,221,Odysseus and Other Heroes,ONL,5,5,1,8,5,0,0,0,0,0,0,1,2,0,"Traill, Ariana"
2020,Fall,2020-fa,CLCV,224,Amer Race&Ethnicity ClasicTrad,OD,6,21,1,0,0,0,1,0,1,0,0,0,0,0,"Smith, Allen"
2020,Fall,2020-fa,CLCV,224,Amer Race&Ethnicity ClasicTrad,OD,0,27,0,0,3,0,0,0,0,0,0,0,0,0,"Oliveira, Marcella"
2020,Fall,2020-fa,CLCV,224,Amer Race&Ethnicity ClasicTrad,OD,0,24,0,0,0,0,0,0,0,0,0,0,1,0,"Rudman, Nicholas A"
2020,Fall,2020-fa,CLCV,224,Amer Race&Ethnicity ClasicTrad,OD,8,18,0,0,3,0,0,0,0,0,0,0,1,0,"Smith, Allen"
2020,Fall,2020-fa,CLCV,224,Amer Race&Ethnicity ClasicTrad,OD,3,19,0,1,2,0,0,0,0,0,1,0,1,0,"Smith, Allen"
2020,Fall,2020-fa,CLCV,224,Amer Race&Ethnicity ClasicTrad,OD,5,16,1,0,2,0,1,1,1,0,0,0,0,0,"Smith, Allen"
2020,Fall,2020-fa,CLCV,224,Amer Race&Ethnicity ClasicTrad,OD,0,25,0,0,2,0,0,0,0,0,1,0,0,0,"Oliveira, Marcella"
2020,Fall,2020-fa,CLCV,231,Development of Ancient Cities,ONL,11,54,9,7,12,2,2,2,0,0,0,1,12,0,"Kaufman, Brett S"
2020,Fall,2020-fa,CLCV,240,Gender & Sexuality Antiquity,ONL,3,13,20,4,4,2,1,3,1,0,2,0,3,0,"Williams, Craig A"
2020,Fall,2020-fa,CLCV,444,The Archaeology of Italy,ONL,4,18,2,2,1,0,2,0,0,0,0,0,0,0,"Kaufman, Brett S"
2020,Fall,2020-fa,CMN,102,Introduction to Communication,OLC,20,95,39,4,37,4,6,11,3,1,7,0,7,0,"Quick, Brian L"
2020,Fall,2020-fa,CMN,210,Public Comm in Everyday Life,OLC,0,42,18,12,8,6,3,5,3,2,3,0,3,0,"O'Gorman, Thomas E"
2020,Fall,2020-fa,CMN,212,Intro to Organizational Comm,ONL,8,10,3,0,1,4,1,1,1,0,0,0,0,0,"Ruge-Jones, Luisa"
2020,Fall,2020-fa,CMN,212,Intro to Organizational Comm,ONL,5,12,0,4,8,0,0,0,1,0,0,0,0,0,"Johnson, Lauren P"
2020,Fall,2020-fa,CMN,213,Small Group Communication,ONL,3,5,8,6,2,1,2,1,0,0,0,0,0,0,"Macswain, Chandler J"
2020,Fall,2020-fa,CMN,213,Small Group Communication,ONL,4,7,9,6,5,0,0,0,0,0,0,0,0,0,"Macswain, Chandler J"
2020,Fall,2020-fa,CMN,230,Intro to Interpersonal Comm,OLC,38,54,38,17,23,15,11,5,5,4,4,0,9,0,"Guntzviller, Lisa"
2020,Fall,2020-fa,CMN,231,Communication and Conflict,ONL,1,5,3,4,9,2,1,1,1,0,0,0,0,0,"Poole, Marshall S"
2020,Fall,2020-fa,CMN,232,Intro to Intercultural Comm,ONL,0,12,0,4,2,4,1,4,1,0,0,0,0,0,"Wilson, Samuel R"
2020,Fall,2020-fa,CMN,232,Intro to Intercultural Comm,ONL,0,9,4,2,5,3,1,3,1,0,0,0,0,0,"Wilson, Samuel R"
2020,Fall,2020-fa,CMN,232,Intro to Intercultural Comm,ONL,0,46,10,5,5,0,0,0,0,0,0,0,0,0,"Wilson, Samuel R"
2020,Fall,2020-fa,CMN,250,Social Movement Communication,ONL,3,13,10,1,0,0,0,1,0,0,0,0,1,0,"Cisneros, Josue D"
2020,Fall,2020-fa,CMN,260,Intro to Health Communication,ONL,2,7,5,0,4,2,1,1,1,0,0,2,2,0,"Kelpinski, Lindsay F"
2020,Fall,2020-fa,CMN,260,Intro to Health Communication,ONL,0,4,4,1,1,5,3,1,0,0,2,2,1,0,"Kelpinski, Lindsay F"
2020,Fall,2020-fa,CMN,260,Intro to Health Communication,ONL,2,4,6,6,4,5,0,1,0,0,0,0,0,0,"Liao, Danni"
2020,Fall,2020-fa,CMN,260,Intro to Health Communication,ONL,0,8,3,3,3,4,0,5,1,0,0,0,0,0,"Liao, Danni"
2020,Fall,2020-fa,CMN,277,Intro to Mediated Comm,OLC,12,13,19,12,9,11,3,3,4,3,1,1,2,0,"Dixon, Travis L"
2020,Fall,2020-fa,CMN,280,Comm Technology & Society,ONL,1,4,8,6,15,4,5,3,5,0,3,0,0,0,"Jackson, Sally A"
2020,Fall,2020-fa,CMN,304,Communication Internship,ONL,23,15,1,2,0,0,2,0,0,0,0,0,0,0,"Ditewig-Morris, Kathleen"
2020,Fall,2020-fa,CMN,312,Communicating for Innovation,ONL,0,21,8,3,0,0,1,1,0,0,0,0,0,0,"Barley, William"
2020,Fall,2020-fa,CMN,323,Argumentation,ONL,4,8,1,0,6,0,0,2,0,0,0,0,0,0,"Axtman-Barker, Pamela A"
2020,Fall,2020-fa,CMN,323,Argumentation,ONL,9,0,10,0,8,0,0,0,0,0,0,0,0,0,"Jacobs, Curtis S"
2020,Fall,2020-fa,CMN,336,Family Communication,ONL,5,13,6,4,1,1,0,0,0,0,0,1,0,0,"Ramey, Mary E"
2020,Fall,2020-fa,CMN,336,Family Communication,ONL,4,16,3,5,1,0,0,0,0,0,0,0,0,0,"Ramey, Mary E"
2020,Fall,2020-fa,CMN,340,Visual Politics,ONL,4,7,7,2,2,2,0,0,0,1,0,0,0,0,"Bacon, Eli T"
2020,Fall,2020-fa,CMN,340,Visual Politics,ONL,10,4,5,1,2,0,2,0,0,1,0,0,0,0,"Bacon, Eli T"
2020,Fall,2020-fa,CMN,345,Visual Media Effects,ONL,0,12,6,5,7,1,0,1,1,0,0,0,0,0,"Bigsby, Elisabeth"
2020,Fall,2020-fa,CMN,345,Visual Media Effects,ONL,0,9,6,8,4,3,1,1,0,1,1,0,0,0,"Bigsby, Elisabeth"
2020,Fall,2020-fa,CMN,361,Storytelling as Oral Comm,ONL,8,11,0,1,3,0,1,2,0,0,0,0,3,0,"Gailey, Benjamin J"
2020,Fall,2020-fa,CMN,368,Sexual Communication,OLC,36,60,26,24,25,4,4,8,4,0,1,2,4,0,"Ramey, Mary E"
2020,Fall,2020-fa,CMN,396,Digital Humanitarians,ONL,0,12,2,1,1,2,2,1,0,0,3,0,7,0,"Jackson, Sally A"
2020,Fall,2020-fa,CMN,396,Applied Org Comm,ONL,2,4,3,3,6,2,4,2,1,1,1,1,1,0,"Wright-Dixon, Trina J"
2020,Fall,2020-fa,CMN,396,Applied Org Comm,ONL,3,7,6,0,9,0,2,1,3,0,0,0,2,0,"Wright-Dixon, Trina J"
2020,Fall,2020-fa,CMN,396,Communication & Public Opinion,ONL,5,7,2,5,3,2,1,1,2,0,0,1,0,0,"Van Duyn, Emily E"
2020,Fall,2020-fa,CMN,396,"Race, Class, Gender & Work",ONL,3,1,6,3,5,4,0,4,2,0,2,0,0,0,"Wright-Dixon, Trina J"
2020,Fall,2020-fa,CMN,410,Workplace Comm Technology,ONL,0,16,10,3,2,0,0,0,0,2,1,0,0,0,"Barley, William"
2020,Fall,2020-fa,CMN,413,Adv Small Group Communication,ONL,1,19,6,4,1,0,0,0,0,0,0,0,0,0,"Poole, Marshall S"
2020,Fall,2020-fa,CMN,429,Race and the Mass Media,ONL,9,3,3,6,4,2,1,1,0,1,0,0,0,0,"Dixon, Travis L"
2020,Fall,2020-fa,CMN,437,Comm in Personal Relationships,ONL,4,7,2,1,6,4,0,0,0,2,2,0,1,0,"Knobloch, Leanne"
2020,Fall,2020-fa,CMN,462,Interpersonal Health Comm,ONL,0,15,6,1,2,1,0,2,0,0,0,0,0,0,"Thompson, Charee M"
2020,Fall,2020-fa,CMN,463,Organizational Health Comm,ONL,0,7,6,0,3,7,0,3,2,0,0,0,0,0,"Lammers, John C"
2020,Fall,2020-fa,CPSC,102,Foundational Skills in CropSci,ONL,0,13,5,2,0,0,1,0,0,0,0,0,0,0,"Schroeder, Nathan E"
2020,Fall,2020-fa,CPSC,112,Introduction to Crop Sciences,OLC,14,25,9,18,8,4,2,4,1,0,2,0,4,0,"Arbelaez, Juan D"
2020,Fall,2020-fa,CPSC,199,Agriculture & the Environment,LCD,5,14,1,0,1,0,0,0,0,0,0,0,0,0,"Czapar, George F"
2020,Fall,2020-fa,CPSC,226,Introduction to Weed Science,OLC,3,9,1,8,9,2,0,3,1,0,2,0,1,0,"Tranel, Patrick J"
2020,Fall,2020-fa,CPSC,270,Applied Entomology,OLC,1,6,2,2,5,0,1,2,1,1,0,1,1,0,"Seiter, Nicholas J"
2020,Fall,2020-fa,CPSC,419,Midwest Agricultural Practices,ONL,5,16,4,0,4,0,0,0,0,0,0,0,2,0,"Juvik, John A"
2020,Fall,2020-fa,CPSC,440,Applied Statistical Methods I,OLC,2,6,11,3,6,4,3,3,0,0,1,0,0,0,"Lipka, Alexander E"
2020,Fall,2020-fa,CPSC,440,Applied Statistical Methods I,ONL,0,38,0,4,0,0,0,0,0,0,0,0,0,0,"Bollero, German A"
2020,Fall,2020-fa,CPSC,441,Introduction to R Programming,ONL,8,9,6,1,0,3,0,0,0,0,0,0,0,0,"Bonfim Fernande, Samuel"
2020,Fall,2020-fa,CPSC,452,Advanced Plant Genetics,ONL,0,17,0,3,1,0,0,0,0,0,1,0,1,0,"Jamann, Tiffany M"
2020,Fall,2020-fa,CPSC,498,Crop Sci Professional Develpmt,ONL,0,21,0,1,4,0,1,2,0,0,1,0,0,1,"Jamann, Tiffany M"
2020,Fall,2020-fa,CS,100,Freshman Orientation,ONL,0,267,2,2,2,1,1,0,0,0,1,0,1,0,"Gunter, Elsa"
2020,Fall,2020-fa,CS,100,Freshman Orientation,OLC,0,17,1,1,1,0,0,0,0,1,0,0,1,0,"Gunter, Elsa"
2020,Fall,2020-fa,CS,101,Intro Computing: Engrg & Sci,OLC,181,191,19,11,7,6,5,2,5,1,1,0,5,0,"Davis, Neal E"
2020,Fall,2020-fa,CS,105,Intro Computing: Non-Tech,OLC,31,105,72,56,48,38,12,20,17,3,2,2,14,0,"Zilles, Craig"
2020,Fall,2020-fa,CS,105,Intro Computing: Non-Tech,OLC,20,45,27,22,25,11,5,4,3,3,2,1,6,0,"Zilles, Craig"
2020,Fall,2020-fa,CS,125,Intro to Computer Science,OLC,131,551,63,47,47,26,14,10,7,0,14,0,29,0,"Challen, Geoffrey W"
2020,Fall,2020-fa,CS,126,Software Design Studio,OLC,19,77,42,20,7,1,2,1,1,0,1,2,11,0,"Woodley, Michael J"
2020,Fall,2020-fa,CS,173,Discrete Structures,OLC,32,39,19,26,14,17,5,9,6,0,1,2,2,0,"Cosman, Benjamin L"
2020,Fall,2020-fa,CS,173,Discrete Structures,OLC,15,30,14,9,10,5,5,2,0,0,1,0,1,0,"Lin, Patrick"
2020,Fall,2020-fa,CS,173,Discrete Structures,OLC,24,43,19,13,11,11,6,9,3,0,1,1,4,0,"Viswanathan, Mahesh"
2020,Fall,2020-fa,CS,196,Freshman Honors,ONL,152,14,3,1,1,1,2,0,0,0,0,0,1,0,"Challen, Geoffrey W"
2020,Fall,2020-fa,CS,210,Ethical & Professional Issues,OLC,2,91,8,4,7,1,0,0,0,0,0,0,0,0,"Cunningham, Ryan M"
2020,Fall,2020-fa,CS,225,Data Structures,OLC,48,310,25,17,13,6,5,6,3,3,3,1,2,0,"Evans, Graham C"
2020,Fall,2020-fa,CS,225,Data Structures,OLC,50,312,21,13,17,6,7,6,4,3,2,0,9,0,"Evans, Graham C"
2020,Fall,2020-fa,CS,233,Computer Architecture,OLC,61,76,2,1,14,2,2,5,0,0,4,0,3,0,"Herman, Geoffrey L"
2020,Fall,2020-fa,CS,233,Computer Architecture,OLC,80,86,2,2,18,2,1,12,1,0,5,0,2,0,"Herman, Geoffrey L"
2020,Fall,2020-fa,CS,241,System Programming,OLC,96,89,17,15,19,9,12,5,4,4,4,1,4,0,"Angrave, Lawrence"
2020,Fall,2020-fa,CS,242,Programming Studio,OLC,16,23,12,8,4,4,3,0,1,0,0,0,0,0,"Woodley, Michael J"
2020,Fall,2020-fa,CS,296,Honors Course,ONL,33,45,2,2,2,3,1,0,0,0,0,0,1,0,"Solomon, Brad R"
2020,Fall,2020-fa,CS,357,Numerical Methods I,ONL,11,125,8,8,14,4,6,8,8,0,0,0,7,0,"Silva, Mariana T"
2020,Fall,2020-fa,CS,357,Numerical Methods I,ONL,14,102,12,5,7,2,5,4,7,0,1,1,3,0,"Silva, Mariana T"
2020,Fall,2020-fa,CS,361,Prob & Stat for Computer Sci,OLC,68,48,32,23,19,9,10,6,6,3,2,1,11,0,"Liu, Hongye"
2020,Fall,2020-fa,CS,374,Intro to Algs & Models of Comp,OLC,6,40,29,41,40,50,48,29,37,0,5,3,4,0,"Har-Peled, Sariel"
2020,Fall,2020-fa,CS,374,Intro to Algs & Models of Comp,OLC,4,21,14,32,25,27,18,15,11,0,1,3,4,0,"Miller, Andrew E"
2020,Fall,2020-fa,CS,410,Text Information Systems,ONL,212,24,10,4,1,2,0,0,0,0,0,0,3,0,"Zhai, Chengxiang"
2020,Fall,2020-fa,CS,410,Text Information Systems,ONL,98,17,3,3,2,1,0,1,0,0,0,0,3,0,"Zhai, Chengxiang"
2020,Fall,2020-fa,CS,411,Database Systems,ONL,20,228,55,34,32,3,11,6,1,2,3,1,2,0,"Alawini, Abdussalam A"
2020,Fall,2020-fa,CS,412,Introduction to Data Mining,ONL,12,51,25,20,29,12,8,4,3,0,1,3,3,0,"Tong, Hanghang"
2020,Fall,2020-fa,CS,418,Interactive Computer Graphics,ONL,2,29,16,13,16,5,7,10,4,0,1,0,3,0,"Shaffer, Eric G"
2020,Fall,2020-fa,CS,421,Progrmg Languages & Compilers,ONL,32,21,9,5,9,3,0,5,0,0,1,0,0,0,"Beckman, Mattox A"
2020,Fall,2020-fa,CS,421,Progrmg Languages & Compilers,ONL,65,44,24,13,13,4,0,6,0,0,5,0,1,0,"Beckman, Mattox A"
2020,Fall,2020-fa,CS,424,Real-Time Systems,ONL,4,11,7,2,2,4,2,0,0,0,0,0,0,0,"Abdelzaher, Tarek"
2020,Fall,2020-fa,CS,425,Distributed Systems,ONL,8,15,67,40,1,1,1,1,0,0,0,0,2,0,"Gupta, Indranil"
2020,Fall,2020-fa,CS,425,Distributed Systems,ONL,21,76,57,11,0,1,0,0,1,0,0,0,1,0,"Gupta, Indranil"
2020,Fall,2020-fa,CS,427,Software Engineering I,ONL,32,24,7,3,1,1,0,0,0,0,0,0,1,0,"Rosu, Grigore"
2020,Fall,2020-fa,CS,427,Software Engineering I,ONL,62,20,18,0,0,1,0,0,0,0,0,0,1,0,
2020,Fall,2020-fa,CS,433,Computer System Organization,ONL,8,10,5,6,1,0,3,0,0,0,1,0,0,0,"Adve, Sarita V"
2020,Fall,2020-fa,CS,438,Communication Networks,ONL,5,32,29,21,15,10,7,3,0,0,0,0,2,0,"Roy Choudhury, Romit"
2020,Fall,2020-fa,CS,440,Artificial Intelligence,ONL,78,106,37,38,16,8,11,6,5,1,3,3,3,0,"Fleck, Margaret M"
2020,Fall,2020-fa,CS,445,Computational Photography,ONL,59,23,7,0,2,2,0,0,2,0,0,1,3,0,"Hoiem, Derek W"
2020,Fall,2020-fa,CS,445,Computational Photography,ONL,19,10,2,4,3,2,1,0,1,1,0,0,4,0,"Hoiem, Derek W"
2020,Fall,2020-fa,CS,446,Machine Learning,ONL,25,41,19,10,15,7,5,4,2,1,0,0,3,0,"Koyejo, Oluwasanmi O"
2020,Fall,2020-fa,CS,447,Natural Language Processing,ONL,5,83,10,4,6,1,2,2,1,0,0,0,3,0,"Hockenmaier, Julia C"
2020,Fall,2020-fa,CS,450,Numerical Analysis,ONL,25,24,18,11,14,11,13,5,5,1,3,3,4,0,"Olson, Luke"
2020,Fall,2020-fa,CS,461,Computer Security I,OLC,13,12,17,23,20,5,8,7,8,0,4,0,4,0,"Ren, Ling"
2020,Fall,2020-fa,CS,465,User Interface Design,OLC,11,42,11,9,8,5,1,1,1,0,0,0,0,0,"Bailey, Brian P"
2020,Fall,2020-fa,CS,466,Introduction to Bioinformatics,ONL,4,33,5,2,11,5,0,2,0,0,0,0,0,0,"El-Kebir, Mohammed"
2020,Fall,2020-fa,CS,473,Algorithms,ONL,8,17,14,10,7,4,2,0,0,1,0,0,0,0,"Chekuri, Chandra S"
2020,Fall,2020-fa,CS,498,Applied Machine Learning,ONL,2,207,4,2,4,0,1,0,1,0,0,0,2,0,"Delgosha, Payam"
2020,Fall,2020-fa,CS,498,Applied Machine Learning,ONL,16,218,4,1,2,2,1,0,1,0,0,0,2,0,"Delgosha, Payam"
2020,Fall,2020-fa,CS,498,Cyber Dystopia,ONL,3,12,9,0,3,0,0,1,0,0,0,0,0,0,"Gunter, Carl"
2020,Fall,2020-fa,CS,498,Cloud Networking,ONL,1,29,7,7,1,1,2,2,0,1,1,0,4,0,"Godfrey, Philip B"
2020,Fall,2020-fa,CS,498,Introduction to Deep Learning,ONL,85,97,2,1,18,0,0,4,0,0,1,0,2,0,"Lazebnik, Svetlana"
2020,Fall,2020-fa,CS,498,Social & Information Networks,ONL,17,15,7,3,0,0,0,0,0,0,0,0,0,0,"Sundaram, Hari"
2020,Fall,2020-fa,CS,498,Internet of Things,ONL,3,27,10,0,0,0,0,0,0,0,0,0,1,0,"Caesar, Matthew C"
2020,Fall,2020-fa,CS,498,Internet of Things,ONL,9,14,0,0,1,0,0,0,0,0,0,0,0,0,"Caesar, Matthew C"
2020,Fall,2020-fa,CS,519,Scientific Visualization,ONL,20,34,13,8,7,0,3,2,0,0,0,0,0,0,"Shaffer, Eric G"
2020,Fall,2020-fa,CS,519,Scientific Visualization,ONL,8,20,7,1,4,0,0,0,0,0,0,0,0,0,"Shaffer, Eric G"
2020,Fall,2020-fa,CS,523,Advanced Operating Systems,ONL,6,15,15,6,2,0,0,0,0,0,0,0,0,0,"Xu, Tianyin"
2020,Fall,2020-fa,CS,527,Topics in Software Engineering,ONL,6,16,4,3,2,0,0,0,0,0,0,0,0,0,"Marinov, Darko"
2020,Fall,2020-fa,CS,563,Advanced Computer Security,ONL,1,26,8,2,0,0,0,0,0,0,0,0,0,0,"Fletcher, Christopher W"
2020,Fall,2020-fa,CS,598,Foundations of Data Curation,ONL,201,67,11,5,2,2,0,1,0,0,0,0,1,0,"Renear, Allen H"
2020,Fall,2020-fa,CS,598,Improving Your Research Skills,ONL,5,5,5,6,0,0,0,0,0,0,0,0,0,0,"Sha, Lui R"
2020,Fall,2020-fa,CS,598,Stat Reinforcement Lrng,ONL,2,27,2,2,0,0,0,0,0,0,0,1,0,0,"Jiang, Nan"
2020,Fall,2020-fa,CS,598,Mach Lrng for Signal Processng,ONL,17,48,3,1,1,0,0,1,0,0,0,0,0,0,"Smaragdis, Paris"
2020,Fall,2020-fa,CS,598,Practical Statistical Learning,ONL,0,237,10,10,6,6,2,1,0,0,0,0,0,0,"Liang, Feng"
2020,Fall,2020-fa,CW,100,Intro to Creative Writing,ONL,17,3,1,0,0,2,0,0,0,0,0,0,0,0,"Quaney, Kent J"
2020,Fall,2020-fa,CW,100,Intro to Creative Writing,ONL,2,14,5,1,1,0,0,0,0,0,0,0,1,0,"Price, Julie P"
2020,Fall,2020-fa,CWL,114,Global Consciousness and Lit,OLC,6,31,26,4,6,4,3,0,0,0,2,0,6,0,"Tierney, Robert"
2020,Fall,2020-fa,CWL,189,Lit of Asia & Africa I,OLC,5,5,3,0,2,1,0,1,2,0,0,0,3,0,"Chakraborty, Ragini"
2020,Fall,2020-fa,CWL,211,The Arab-Israeli Conflict,OLC,4,12,10,0,1,2,2,1,0,0,0,0,0,0,"Maggid Alon, Liat"
2020,Fall,2020-fa,CWL,241,Early Masterpieces West Cultur,OD,1,21,0,0,0,0,0,1,0,0,0,0,2,0,"Casey, Mary S"
2020,Fall,2020-fa,CWL,241,Early Masterpieces West Cultur,OD,2,19,0,0,2,0,0,0,0,0,0,0,0,0,"Casey, Mary S"
2020,Fall,2020-fa,CWL,241,Early Masterpieces West Cultur,OD,0,9,7,1,2,1,0,0,1,0,1,0,0,0,"Francisco, Meredith"
2020,Fall,2020-fa,CWL,241,Early Masterpieces West Cultur,OD,0,11,8,0,0,0,0,1,0,0,0,1,1,0,"Francisco, Meredith"
2020,Fall,2020-fa,DANC,100,Intro to Contemporary Dance,OLB,9,8,3,2,2,2,0,0,0,0,1,0,0,0,"Kalogridis, Helen J"
2020,Fall,2020-fa,DANC,100,Intro to Contemporary Dance,ONL,12,28,2,3,1,0,1,1,0,0,0,0,0,0,"Lewis, Tyesha"
2020,Fall,2020-fa,DANC,100,Intro to Contemporary Dance,ONL,7,38,0,1,3,0,0,0,0,0,0,0,0,0,"De Jesus-Valent, Ricardo"
2020,Fall,2020-fa,DANC,100,Intro to Contemporary Dance,ONL,8,19,9,4,1,2,0,0,0,0,0,0,0,0,"Beck, Kenneth D"
2020,Fall,2020-fa,DANC,100,Intro to Contemporary Dance,ONL,12,19,2,2,0,0,1,0,0,0,0,0,0,0,"Chin, Abigail W"
